
DATE,PE
2020-01-13,19.87145706170303
2020-01-14,19.84136097177736
2020-01-15,19.87846739590258
2020-01-16,20.04478153139542
2020-01-17,20.122197377168067
2020-01-20,20.122197377168067
2020-01-21,20.068834229769745
2020-01-22,20.07463588565903
2020-01-23,20.09754033963861
2020-01-24,19.915815555689854
2020-01-27,19.60252613766846
2020-01-28,19.79960113615761
2020-01-29,19.78243790415181
2020-01-30,19.844443101468546
2020-01-31,19.49308031667372
2020-02-03,20.912203913491243
2020-02-04,21.225476313079294
2020-02-05,21.46427651905252
2020-02-06,21.535659114315138
2020-02-07,21.41934860968074
2020-02-10,21.576274459320288
2020-02-11,21.61270597322348
2020-02-12,21.75238156539649
2020-02-13,21.71691555097837
2020-02-14,21.75695159629248
2020-02-17,21.75695159629248
2020-02-18,21.693421730175075
2020-02-19,21.79550720906282
2020-02-20,21.712345520082387
2020-02-21,21.48397270854789
2020-02-24,20.7639675592173
2020-02-25,20.135234294541707
2020-02-26,20.059152935118437
2020-02-27,19.173274974253346
2020-02-28,19.015319258496397
2020-03-02,21.16450928018629
2020-03-03,20.5696185192795
2020-03-04,21.437709745907814
2020-03-05,20.710499280871176
2020-03-06,20.357304294226424
2020-03-09,18.81076638586398
2020-03-10,19.73994931853983
2020-03-11,18.77528936374221
2020-03-12,16.989521265666735
2020-03-13,18.567358400109583
2020-03-16,16.342236833093626
2020-03-17,17.322032737483735
2020-03-18,16.42421751934799
2020-03-19,16.501540990343127
2020-03-20,15.786042051914254
2020-03-23,15.32360797205671
2020-03-24,16.76138620642422
2020-03-25,16.95472912814191
2020-03-26,18.01294431888227
2020-03-27,17.406136565988632
2020-03-30,17.98952126566674
2020-03-31,17.701458804191496
2020-04-01,17.672937978396167
2020-04-02,18.07640031475785
2020-04-03,17.80277559195937
2020-04-06,19.05486801631018
2020-04-07,19.024322197582087
2020-04-08,19.67222261964375
2020-04-09,19.957221546605624
2020-04-10,19.957221546605624
2020-04-13,19.755561914300024
2020-04-14,20.359539308963445
2020-04-15,19.911009371199658
2020-04-16,20.02682595321554
2020-04-17,20.56341655340153
2020-04-20,20.19572215466056
2020-04-21,19.576221475069747
2020-04-22,20.025109092209743
2020-04-23,20.014307175048287
2020-04-24,20.29286787323843
2020-04-27,20.591458616496173
2020-04-28,20.48351098075685
2020-04-29,21.028042063094645
2020-04-30,20.83432291294084
2020-05-01,21.349347612942157
2020-05-04,21.44007843728788
2020-05-05,21.633909042914247
2020-05-06,21.48291726374538
2020-05-07,21.73007014103628
2020-05-08,22.09668904140584
2020-05-11,22.100610905799837
2020-05-12,21.64657968172562
2020-05-13,21.268572290519646
2020-05-14,21.51368881514443
2020-05-15,21.598159740553584
2020-05-18,22.27852779244287
2020-05-19,22.04495059959273
2020-05-20,22.41202202277698
2020-05-21,22.2378007391206
2020-05-22,22.290142544686628
2020-05-25,22.290142544686628
2020-05-26,22.564069688513463
2020-05-27,22.89863488950901
2020-05-28,22.85036578927521
2020-05-29,22.96032883324534
2020-06-01,24.504651162790697
2020-06-02,24.705854049719328
2020-06-03,25.043063352044907
2020-06-04,24.95870088211708
2020-06-05,25.61291098636728
2020-06-08,25.92133119486768
2020-06-09,25.71916599839615
2020-06-10,25.582518043303928
2020-06-11,24.074578989574977
2020-06-12,24.389013632718523
2020-06-15,24.591740176423414
2020-06-16,25.05805934242181
2020-06-17,24.967842822774656
2020-06-18,24.982678428227747
2020-06-19,24.841539695268644
2020-06-22,25.00288692862871
2020-06-23,25.11058540497193
2020-06-24,24.461347233360065
2020-06-25,24.72943063352045
2020-06-26,24.130312750601444
2020-06-29,24.48468323977546
2020-06-30,24.86198877305533
2020-07-01,25.199029518803076
2020-07-02,25.31346542660736
2020-07-03,25.31346542660736
2020-07-06,25.715487262434287
2020-07-07,25.437282652648605
2020-07-08,25.636393044884755
2020-07-09,25.491710473109585
2020-07-10,25.75851192883138
2020-07-13,25.517347351395063
2020-07-14,25.859441973311764
2020-07-15,26.09429842296805
2020-07-16,26.00541852001617
2020-07-17,26.07949858471492
2020-07-20,26.298746461787303
2020-07-21,26.342903356247472
2020-07-22,26.49429842296805
2020-07-23,26.16789324706833
2020-07-24,26.00590376061464
2020-07-27,26.198220784472294
2020-07-28,26.02862919530934
2020-07-29,26.352122927618275
2020-07-30,26.25329559239789
2020-07-31,26.454670440760207
2020-08-03,26.81815221815222
2020-08-04,26.91501831501832
2020-08-05,27.08807488807489
2020-08-06,27.262189662189662
2020-08-07,27.27944647944648
2020-08-10,27.354253154253158
2020-08-11,27.13626373626374
2020-08-12,27.51607651607652
2020-08-13,27.45974765974766
2020-08-14,27.455026455026456
2020-08-17,27.529426129426128
2020-08-18,27.592836792836795
2020-08-19,27.471306471306477
2020-08-20,27.55807895807896
2020-08-21,27.65291005291005
2020-08-24,27.93064713064713
2020-08-25,28.03109483109483
2020-08-26,28.31689051689052
2020-08-27,28.364265364265368
2020-08-28,28.55522995522996
2020-08-31,28.49255189255189
2020-09-01,28.845493211189268
2020-09-02,29.288728938328152
2020-09-03,28.25993783739571
2020-09-04,28.030099787338457
2020-09-07,28.030099787338457
2020-09-08,27.252085718959595
2020-09-09,27.801079666284966
2020-09-10,27.312203500736132
2020-09-11,27.326762637003107
2020-09-14,27.674955013904796
2020-09-15,27.819401275969245
2020-09-16,27.69090462947816
2020-09-17,27.45795844920661
2020-09-18,27.150907901194174
2020-09-21,26.83674137084901
2020-09-22,27.11900867004744
2020-09-23,26.47570750858825
2020-09-24,26.554801243252086
2020-09-25,26.97906101750368
2020-09-28,27.41370849010306
2020-09-29,27.28177654179617
2020-09-30,27.50695239653198
2020-10-01,28.05410339390922
2020-10-02,27.78557796033524
2020-10-05,28.28503858600946
