ticker,name,sector,industry,market_cap,metric_used,cagr_5yr,years_positive,yoy_sequence,implied_growth,finviz_5yr,gap,debt_equity,business_summary,reasons_skipped
LEGH,Legacy Housing Corporation,Consumer Cyclical,Residential Construction,539842368.0,EPS,0.020774750992551105,3/5,"(+31,+34,-21,+14,-30)",0.07079212923622125,,-0.05001737824367014,0.394,"Legacy Housing Corporation engages in the building, sale, and financing of manufactured homes and tiny houses primarily in the southern United States. The company manufactures and provides for the transport of mobile homes, including 1 to 5 bedrooms with 1 to 3 1/2 bathrooms; and provides wholesale financing to dealers and mobile home parks, as well as retail financing to consumers. It also provides inventory financing for its independent retailers; consumer financing for its products; and financing to manufactured housing community owners that buy or lease its products for use in their rental",
OIS,"Oil States International, Inc.",Energy,Oil & Gas Equipment & Services,536022368.0,Revenue,0.009506965089297159,2/5,"(-10,+29,+6,-11,-3)",0.06190749062616896,,-0.0524005255368718,0.12886,"Oil States International, Inc., through its subsidiaries, provides engineered capital equipment and consumable products for energy, industrial, and military sectors worldwide. The company operates through three segments, Completion and Production Services, Downhole Technologies, and Offshore Manufactured Products. The Completion and Production Services segment offers a range of equipment and services that are used to establish and maintain the flow of oil and natural gas from a well throughout its life cycle. The Downhole Technologies segment provides oil and gas perforation systems, and downh",
MYGN,"Myriad Genetics, Inc.",Healthcare,Diagnostics & Research,359375424.0,Revenue,0.08156219948471088,3/5,"(+24,-2,+11,+11,-2)",0.13609447068528846,,-0.054532271200577576,0.32844999999999996,"Myriad Genetics, Inc., a molecular diagnostics and precision medicine company, develops molecular tests. The company offers molecular diagnostic tests for oncology, women's health, and pharmacogenomics. It also provides MyRisk Hereditary Cancer test, a DNA sequencing test for hereditary cancers; BRACAnalysis CDx Germline Companion Diagnostic test, a DNA sequencing test for metastatic breast, ovarian, metastatic pancreatic, and metastatic prostate cancer with deleterious or suspected deleterious germline BRCA variants; and MyChoice CDx Companion Diagnostic test, a tumor test that determines hom",
FATN,"FatPipe, Inc.",Technology,Software - Infrastructure,54166180.0,EPS,0.0,1/2,"(-57,+133)",0.05622062413961593,,-0.05622062413961593,0.22637000000000002,"FatPipe, Inc. develops application-aware, secure software-defined wide area network, secure access service edge, and network monitoring service (NMS) software solutions in the United States, India, and internationally. The company offers SD-WAN, a network architecture solution that allows enterprises to utilize software and virtualization technologies to enhance the performance, security, and manageability of their WANs that connect offices, data centers, cloud applications, and cloud storage; SASE that provides virtual network functions, which combine networking and network security services ",
NHS,Neuberger Berman High Yield Str,Financial Services,Asset Management,198069360.0,EPS,-0.020005282582078454,1/2,"(-250,?,+800)",0.040547258478907944,,-0.0605525410609864,0.43284999999999996,"Neuberger Berman Income Funds - Neuberger High Yield Strategies Fund Inc. is a closed-ended fixed income mutual fund launched by Neuberger Berman LLC. The fund is managed by Neuberger Berman Investment Advisers LLC. It invests in fixed income markets across the globe. The fund typically invests in high yield debt securities of various sectors, such as auto parts and equipment, airlines, automotive, electronics, health services, packaging, telecom-integrated/services, gaming, and gas distribution. It was formerly known as Neuberger High Yield Strategies Fund. Neuberger Berman Income Funds - Neu",
JBSS,"John B. Sanfilippo & Son, Inc.",Consumer Defensive,Packaged Foods,895830592.0,EPS,0.014095903748949201,3/5,"(+10,+3,+1,-5,-2)",0.07546217053697557,,-0.06136626678802637,0.26699,"John B. Sanfilippo & Son, Inc., through its subsidiary, JBSS Ventures, LLC, processes and distributes tree nuts and peanuts in the United States. The company offers raw and processed nuts, including almonds, pecans, peanuts, black walnuts, English walnuts, cashews, macadamia nuts, pistachios, pine nuts, Brazil nuts, and filberts in various styles and seasonings; and bar product line, including chewy granola, fruit and grain, sweet and salty, dipped chewy granola, crunchy, energy, fiber, and nut bars. It also offers peanut butter in various sizes and varieties; salad toppings, dried fruit, and ",
ALTO,"Alto Ingredients, Inc.",Basic Materials,Specialty Chemicals,363797024.0,Revenue,0.004617902600992929,2/5,"(+35,+11,-8,-21,-5)",0.06970241441232794,,-0.06508451181133501,0.36526000000000003,"Alto Ingredients, Inc. produces, distributes, and markets specialty alcohols, renewable fuel, and essential ingredients in the United States. The company operates in three segments: Marketing and Distribution, Pekin Campus Production, and Western Production. It offers specialty alcohols used in mouthwash, cosmetics, pharmaceuticals, hand sanitizers, disinfectants, and cleaners for health, home, and beauty markets; grain neutral spirits used in alcoholic beverages and vinegar, as well as corn germ used in corn oils in the food and beverage markets; alcohols and other products for paint applicat",
CMT,Core Molding Technologies Inc,Basic Materials,Specialty Chemicals,208259424.0,EPS,0.05650784672251463,2/5,"(-44,+162,+60,-35,-15)",0.12719347687123927,,-0.07068563014872464,0.22116,"Core Molding Technologies, Inc., together with its subsidiaries, operates as a molder of thermoplastic and thermoset structural products in the United States, Mexico, Canada, and internationally. The company offers a range of manufacturing processes, such as sheet molding compound compression molding, direct long fiber thermoplastic compression molding, vacuum resin transfer compression molding, structural foam and web injection molding, reaction injection molding, hand lay-up, and spray-up processes. It serves various markets, including medium and heavy-duty trucks, power sports, building pro",
CHW,Calamos Global Dynamic Income F,Financial Services,Asset Management,555300864.0,EPS,-0.07563256943643926,1/2,"(-209,?,+396)",-0.004907213278123379,,-0.07072535615831588,0.35066,"Calamos Global Dynamic Income Fund is a closed ended balanced mutual fund launched by Calamos Investments LLC. The fund is managed by Calamos Advisors LLC. It invests in public equity and fixed income markets across the globe. The fund seeks to invest in securities of companies operating across diversified sectors. It primarily invests in growth stocks of companies across all market capitalizations, as well as in higher yield corporate bonds, government bonds, convertibles, and alternative investments such as arbitrage and call writes. The fund employs both fundamental and quantitative analysi",
CCLD,"CareCloud, Inc.",Healthcare,Health Information Services,96458992.0,Revenue,0.027680144095927117,2/5,"(+33,-1,-16,-5,+9)",0.10292438722618047,,-0.07524424313025335,0.09841,"CareCloud, Inc., a healthcare information technology company, provides technology-enabled business solutions, Software-as-a-Service offerings, and related business services to healthcare providers and hospitals primarily in the United States. It operates through Healthcare IT and Medical Practice Management segments. The company's proprietary software and business services includes technology-enabled business solutions; cloud-based software; digital health services; healthcare IT professional services and staffing; MAP App; and medical practice management services. It also offers revenue cycle",
SCSC,"ScanSource, Inc.",Technology,Electronics & Computer Distribution,897531136.0,Revenue,-0.00045478383030095326,3/5,"(+3,+12,+7,-14,-7)",0.07547216087251063,,-0.07592694470281158,0.12430999999999999,"ScanSource, Inc. engages in the distribution of technology products and solutions in the United States and internationally. It operates through two segments: Specialty Technology Solutions, and Intelisys & Advisory. The Specialty Technology Solutions segment offers mobility and barcode, including mobile computing; barcode scanners and imagers, radio frequency identification devices, barcode printing and related services; point of sale systems and integrated pos software platforms; payment terminals, such as self-service kiosks, payment terminals and mobile payment devices; physical security co",
LFVN,Lifevantage Corporation,Consumer Defensive,Packaged Foods,70017816.0,EPS,-0.010338138054028945,3/5,"(+14,-73,-17,+15,+226)",0.06679351756390606,,-0.077131655617935,0.30613,"LifeVantage Corporation engages in the identification, research, development, formulation, and sale of advanced nutrigenomic activators, dietary supplements, nootropics, weight management, pre and pro-biotics and skin and hair care products internationally. It offers Protandim, a dietary supplement; LifeVantage Omega+, a dietary supplement that combines DHA and EPA Omega-3 and Omega-7 fatty acids, and vitamin D3; LifeVantage ProBio, a dietary supplement to support gut health; LifeVantage IC Bright, a supplement to support eye and brain health, reduce eye fatigue and strain, supports cognitive ",
NC,"NACCO Industries, Inc.",Energy,Thermal Coal,372506144.0,EPS,0.022750530662123625,2/4,"(+219,+50,-153,?,-48)",0.10177551076243097,,-0.07902498010030734,0.30622,"NACCO Industries, Inc., together with its subsidiaries, engages in the natural resources business. The company operates through three segments: Utility Coal Mining, Contract Mining, and Minerals and Royalties. The Utility Coal Mining operates surface coal mines under long-term contracts for power plants and a synfuels plant. This segment operates coal mines in North Dakota and Mississippi. The Contract Mining segment provides value-added contract mining and other services for producers of industrial minerals and products; contract mining services for independently owned mines and quarries in F",
UTMD,"Utah Medical Products, Inc.",Healthcare,Medical Instruments & Supplies,207455152.0,EPS,0.034299661872426945,3/5,"(+37,+12,+1,-13,-12)",0.1134324255111605,,-0.07913276363873356,0.174,"Utah Medical Products, Inc. offers medical devices for the healthcare industry in the United States, Europe, and internationally. It offers fetal monitoring accessories, vacuum-assisted delivery systems, and other labor and delivery tools; DISPOSA-HOOD infant respiratory hoods; and DELTRAN PLUS blood pressure monitoring systems. The company provides GESCO, an umbilical vessel catheter, including DIALY-NATE disposable peritoneal dialysis sets; PALA-NATE silicone oral protection devices; URI-CATH urinary drainage systems; NUTRI-CATH\NUTRI-LOK feeding device; PICC-NATE, a percutaneous intraepithe",
MOV,Movado Group Inc.,Consumer Cyclical,Luxury Goods,631697920.0,Revenue,0.05800178029406711,3/5,"(+45,+2,-11,-2,+3)",0.1384078958248176,,-0.0804061155307505,0.15417,"Movado Group, Inc. designs, sources, markets, and distributes watches worldwide. It operates in two segments, Watch and Accessory Brands, and Company Stores. The company offers its watches under the Movado, Concord, Ebel, Olivia Burton, and MVMT brands, as well as licensed brands comprising Coach, Tommy Hilfiger, HUGO BOSS, Lacoste, Calvin Klein, and KATE SPADE NEW YORK. It also designs, sources, markets, and distributes jewelry and other accessories; and provides after-sales and shipping services. The company's customers include jewelry store chains, department stores, independent regional je",
SCHL,Scholastic Corporation,Communication Services,Publishing,745457088.0,Revenue,0.017956828636432887,3/5,"(-13,+26,+4,-7,+2)",0.09860650712639107,,-0.08064967848995819,0.36289,"Scholastic Corporation, together with its subsidiaries, publishes and distributes children's books in the United States and internationally. The Children's Book Publishing and Distribution segment engages in the publication and distribution of children's print, digital, and audiobooks, as well as media and interactive products through its school reading events and trade channels; and operates school-based book clubs and book fairs. Its original publications include Harry Potter, The Hunger Games, The Baby-Sitters Club, The Magic School Bus, Captain Underpants, Dog Man, Wings of Fire, Cat Kid C",
CURI,CuriosityStream Inc.,Communication Services,Broadcasting,152665568.0,Revenue,-0.02805077963459235,1/3,"(-27,-10,+40)",0.05266290829476694,,-0.08071368792935929,0.10375,"CuriosityStream Inc., a media and entertainment company, provides factual content through multiple channels. The company provides video and audio programming services in various categories of factual entertainment, including science, history, society, nature, lifestyle, and technology through direct subscription video on-demand (SVoD) platforms accessible by internet connected devices, or indirectly through distribution partners who deliver CuriosityStream content via distributor's platform or system, as well as through bundled content licenses for SVoD and linear offerings, talks and courses,",
CLAR,Clarus Corporation,Consumer Cyclical,Leisure,116285504.0,Revenue,0.02255910728734234,2/5,"(+19,+19,-9,-8,-5)",0.10337580321954998,,-0.08081669593220764,0.059050000000000005,"Clarus Corporation engages in the design, development, manufacture, and distribution of outdoor equipment and lifestyle products in the United States, Australia, China, Austria, and internationally. It operates in two segments, Outdoor and Adventure. The Outdoor segment offers apparels, such as shells, insulation, midlayers, pants, and logowear; rock-climbing footwear and equipment, including carabiners, protection devices, harnesses, belay devices, helmets, and ice-climbing gears; technical backpacks and day packs; trekking poles; headlamps and lanterns; gloves and mittens; and skis, ski pole",
PBYI,Puma Biotechnology Inc,Healthcare,Biotechnology,360368160.0,Revenue,0.0028806065699655825,2/5,"(+12,-10,+3,-2,-1)",0.08523095475250142,,-0.08235034818253584,0.12423999999999999,"Puma Biotechnology, Inc., a biopharmaceutical company, focuses on the development and commercialization of products to enhance cancer care in the United States and internationally. It offers NERLYNX, an oral version of neratinib that is used to treat adult patients with early stage HER2-overexpressed/amplified breast cancer; and advanced or metastatic HER2-positive breast cancer when combined with capecitabine. The company also develops alisertib, a small molecule inhibitor of aurora kinase A for the treatment of hormone receptor positive breast cancer, triple negative breast cancer, small cel",
AOUT,"American Outdoor Brands, Inc.",Consumer Cyclical,Leisure,119911640.0,Revenue,0.05841575126517484,3/5,"(+65,-11,-23,+5,+11)",0.14178874235729033,,-0.08337299109211549,0.19777999999999998,"American Outdoor Brands, Inc. provides outdoor products and accessories for rugged outdoor enthusiasts in the United States and internationally. The company provides shooting sports accessories products, including rests, vaults, and other related accessories; outdoor lifestyle products, such as premium sportsman knives and tools for fishing and hunting; land management tools for hunting preparedness and for use in the backyard; outdoor cooking products; and camping, survival, and emergency preparedness products. It also offers electro-optical devices, including hunting optics, firearm aiming d",
FPH,"Five Point Holdings, LLC",Real Estate,Real Estate - Development,726291712.0,Revenue,-0.06620642217133299,3/5,"(+46,-82,+411,+12,-54)",0.023732974649343097,,-0.08993939682067609,0.19835999999999998,"Five Point Holdings, LLC designs, develops, and owns mixed-use planned communities in California, the United States. It operates through Valencia, San Francisco, Great Park, and Hearthstone segments. The company sells residential and commercial land sites to homebuilders, commercial developers, and commercial buyers. It also provides development management services; and asset management services to land banking funds that are primarily focused on acquiring, developing, and managing residential lot option programs. The company was formerly known as Newhall Holding Company, LLC and changed its n",
PLX,"Protalix BioTherapeutics, Inc. ",Healthcare,Biotechnology,169603296.0,Revenue,-0.03460010930427504,2/5,"(-39,+24,+37,-18,-1)",0.05589883547368624,,-0.09049894477796128,0.12615,"Protalix BioTherapeutics, Inc., a biopharmaceutical company, engages in the development, production, and commercialization of recombinant therapeutic proteins based on the ProCellEx plant cell-based protein expression system. The company provides Elelyso for the treatment of Gaucher disease; and Elfabrio for the treatment of adult patients with a confirmed diagnosis of Fabry disease. It is also developing PRX-115, a plant cell expressed recombinant PEGylated Uricase, which is in Phase 2 trial for the treatment of gout; and PRX-119, a plant cell expressed PEGylated recombinant human DNase I pro",
ACU,Acme,Consumer Defensive,Household & Personal Products,162283184.0,EPS,0.015120208182922923,3/5,"(+49,-76,+493,-50,+2)",0.10822974578353373,,-0.0931095376006108,0.4232,"Acme United Corporation supplies cutting, measuring, first aid, and sharpening products to the school, home, office, hardware, sporting goods, and industrial markets in the United States, Canada, Europe, and internationally. The company offers scissors, shears, knives, rulers, pencil sharpeners, paper trimmers, safety cutters, lettering products, glue guns, and other craft products under the Westcott brand name; and cutting tools under the Clauss brand. It also provides sharpening knives, scissors, chisels, skis, skates, and other edges under the DMT brand. In addition, the company offers firs",
ARQ,"Arq, Inc.",Industrials,Pollution & Treatment Controls,104954696.0,Revenue,0.14653450825455505,2/5,"(-10,-47,+193,-4,+49)",0.24405542931825863,,-0.09752092106370358,0.22841,"Arq, Inc., an environmental technology company, engages in the sale of consumable air, water, and soil treatment solutions based on activated carbon in the United States and Canada. Its products include granular activated carbon, powdered activated carbon, and colloidal carbon products; and additives for air emissions control. The company's products are used in various applications, including water treatment, ground water remediation, soil sediments, air emissions, and asphalt additives. The company was formerly known as Advanced Emissions Solutions, Inc. and changed its name to Arq, Inc. in F",
SVCO,"Silvaco Group, Inc.",Technology,Software - Application,326119552.0,Revenue,0.07821879249080532,2/2,"(+10,+6)",0.17986141451191995,,-0.10164262202111463,0.06872,"Silvaco Group, Inc. provides technology computer aided design (TCAD) software, electronic design automation (EDA) software, and semiconductor intellectual property (SIP) solutions in the United States and internationally. The company's TCAD software are used in semiconductor industry to model and optimize manufacturing process and device performance. Its EDA software solution include spice modelling, and simulation, parasitic extraction and reduction, standard cell generation and optical proximity correction. The company also provides SIP and EDA software and design services, such as standard ",
HNST,"The Honest Company, Inc.",Consumer Defensive,Household & Personal Products,367112192.0,Revenue,0.04321473460578207,3/5,"(+6,-2,+10,+10,-2)",0.1479445504852559,,-0.10472981587947383,0.06956999999999999,"The Honest Company, Inc. a personal care company, provides personal care products for babies and adults. It offers wipes, personal care, diapers, and beauty products. In addition, it sells its products through retailers and websites, and third-party ecommerce sites. The Honest Company, Inc. was incorporated in 2011 and is headquartered in Los Angeles, California.",
BSL,Blackstone GSO Senior Floating ,Financial Services,Asset Management,169910192.0,EPS,0.027040024624839676,0/2,"(-202,?,-31)",0.13195949841603927,,-0.10491947379119959,0.47936999999999996,"Blackstone Senior Floating Rate 2027 Term Fund is a closed-ended fixed income mutual fund launched by The Blackstone Group L.P. It is managed by GSO / Blackstone Debt Funds Management LLC. The fund invests in the fixed income markets of the United States. It seeks to invest in stocks of companies operating across diversified sectors. The fund primarily invests in senior secured, floating rate loans that are issued by corporations, partnerships, and other business entities. It seeks to invest in securities that are rated below investment grade. The fund invests in securities across the maturity",
CIK,106937,Financial Services,Asset Management,139617584.0,EPS,0.0,0/2,"(-254,?,-44)",0.10718794076563332,,-0.10718794076563332,0.41019,"Credit Suisse Asset Management Income Fund, Inc. is a closed-ended fixed income mutual fund launched and managed by Credit Suisse Asset Management, LLC. The fund invests in the fixed income markets of the United States. It primarily invests in high yield corporate debt such as bonds and debentures that are rated Baa or lower by Moody's or BBB or lower by S&P. The fund benchmarks the performance of its portfolio against the BofA Merrill Lynch US High Yield Master II Constrained Index. Credit Suisse Asset Management Income Fund, Inc. was formed on February 11, 1987 and is domiciled in the United",
KRMD,"KORU Medical Systems, Inc.",Healthcare,Medical Instruments & Supplies,188784640.0,Revenue,0.11210983189696822,4/5,"(-3,+19,+2,+18,+22)",0.22340986322092293,,-0.11130003132395472,0.19888999999999998,"KORU Medical Systems, Inc. develops, manufactures, and commercializes subcutaneous infusion solutions primarily for the subcutaneous drug delivery market in the United States and internationally. The company offers the FREEDOM infusion systems to deliver therapies to patients with chronic illnesses, such as primary immunodeficiency diseases (PIDD), chronic inflammatory demyelinating polyneuropathy (CIDP), secondary immunodeficiency disorder (SIDD), and paroxysmal nocturnal hemoglobinuria (PNH). Its products include the FREEDOM60 Syringe Driver, the FreedomEdge syringe driver, HIgH-Flo subcutan",
AVO,"Mission Produce, Inc.",Consumer Defensive,Food Distribution,840592128.0,EPS,0.033267266109942906,2/3,"(+40,-178,?,?,+2)",0.14498799591863887,,-0.11172072980869596,0.32220999999999994,"Mission Produce, Inc. engages in the sourcing, farming, packaging, marketing, and distribution of avocados, mangoes, and blueberries to food retailers, wholesalers, and foodservice customers in the United States and internationally. The company operates through three segments, Marketing and Distribution; International Farming; and Blueberries. It also provides ripening, bagging, custom packing, logistical management, and quality assurance services. In addition, the company offers merchandising and promotional support, and insights on market trends, and training services. Mission Produce, Inc. ",
KGEI,Kolibri Global Energy Inc.,Energy,Oil & Gas E&P,209153168.0,EPS,-0.02174605898703097,1/3,"(+15,-6,-14)",0.09004470400865938,,-0.11179076299569035,0.2366,"Kolibri Global Energy Inc., an energy company, engages in finding and exploiting energy projects in oil and gas in the United States. It develops its Caney Shale oil acreage in the Tishomingo field in the Ardmore Basin, Oklahoma, which produces oil, gas, and natural gas liquids. The company was formerly known as BNK Petroleum Inc. and changed its name to Kolibri Global Energy Inc. in November 2020. Kolibri Global Energy Inc. was incorporated in 2008 and is headquartered in Thousand Oaks, California.",
SSTI,"SoundThinking, Inc.",Technology,Software - Application,88216312.0,Revenue,0.17886706261399166,5/5,"(+27,+39,+14,+10,+2)",0.2952446775640607,,-0.11637761495006904,0.08614000000000001,"SoundThinking, Inc., a public safety technology company, provides data-driven solutions and strategic advisory services for law enforcement, security teams, and civic leadership. Its SafetySmart platform that includes data-driven tools comprising ShotSpotter, an outdoor gunshot detection, location, and alerting system; CrimeTracer, an agency-wide crime data and intelligence platform that enables investigators, analysts, patrol officers and command staff to search through criminal justice records from across jurisdictions, leverage dashboards, and AI-assisted tools to generate tactical leads an",
SNDL,SNDL Inc.,Consumer Defensive,Beverages - Wineries & Distilleries,378736512.0,Revenue,0.09940662626176433,3/3,"(+28,+1,+3)",0.21664659984965495,,-0.11723997358789062,0.15481999999999999,"SNDL Inc. engages in the production, distribution, and sale of cannabis products for the adult-use market in Canada and internationally. It operates through four segments: Liquor Retail, Cannabis Retail, Cannabis Operations, and Investments. The company engages in the cultivation, distribution, and sale of cannabis for the adult-use and medical markets; sale of wines, beers, and spirits through liquor stores under the Wine and Beyond, Ace Liquor, and Liquor Depot retail banners; and private sale of adult-use cannabis products and accessories through its corporate-owned, controlled, and franchi",
AIRG,"Airgain, Inc.",Technology,Communication Equipment,89491008.0,Revenue,0.013161789245801803,3/5,"(+33,+18,-26,+8,-15)",0.1313861551656721,,-0.11822436591987029,0.16102,"Airgain, Inc. provides wireless connectivity solutions that offer embedded components, external antennas, and integrated systems in North America, China, and internationally. The company offers enterprise products, including smart network controlled cellular repeaters, embedded cellular modems, asset tracking solutions, and antennas for access points and Internet of Things (IoT) applications. It also provides automotive products, such as AirgainConnect Fleet system solution, a low-profile, roof-mounted, all-in-one 5G vehicle gateway that offers 4G/5G cellular connectivity with built-in multi-p",
VINP,Vinci Compass Investments Ltd.,Financial Services,Asset Management,660763200.0,EPS,-0.04840772430874973,2/3,"(+3,-47,+57)",0.07047152723039263,,-0.11887925153914236,0.4989,"Vinci Compass Investments Ltd. operates as an asset management firm in Brazil. It operates through six segments: Global Investment Products and Solutions (IP&S), Credit, Private Equity, Equities, Real Assets, and Corporate Advisory. The Global IP&S segment provides access to a network of general partners and asset managers. This segment also offers proprietary investment solutions; multi-asset allocation strategies, as well as portfolio and management services; and liquid and alternative, separate mandates, commingled funds, brokerage, pension plans, solutions, and Vinci retirement services. T",
NATR,"Nature's Sunshine Products, Inc",Consumer Defensive,Packaged Foods,385636256.0,EPS,-0.0018761858287961175,2/4,"(+33,-101,?,-48,+165)",0.11703195102413377,,-0.11890813685292989,0.13438,"Nature's Sunshine Products, Inc., a natural health and wellness company, manufactures and sells nutritional and personal care products in Asia, Europe, North America, Latin America, and internationally. The company distributes general health products related to blood sugar support, bone health, cellular health, cognitive function, joint health, mood, sexual health, sleep, sports and energy, and vision; and immune products to support and strengthen the human immune system. It also offers cardiovascular products; digestive products to regulate intestinal and digestive functions; personal care pr",
TLS,Telos Corporation,Technology,Software - Infrastructure,352772416.0,Revenue,-0.01739349130989154,2/5,"(+35,-11,-33,-26,+52)",0.10391703824888898,,-0.12131052955878052,0.078,"Telos Corporation, together with its subsidiaries, provides cyber, cloud, and enterprise security solutions in the United States and internationally. It operates through two segments: Security Solutions and Secure Networks. The company offers Xacta, a platform delivering automated cyber risk management and compliance processes for systems based in the cloud, on-premises, and in hybrid environments; Xacta.ai, an artificial intelligence capability at Xacta cyber GRC platform; and risk management framework consulting services, security assessment and compliance, engineering and evaluation, operat",
ETO,Eaton Vance Tax-Advantage Globa,Financial Services,Asset Management,493938464.0,EPS,-0.1363704380961861,1/2,"(-167,?,+195)",-0.010695353274403074,,-0.12567508482178302,0.20251999999999998,"Eaton Vance Tax-Advantaged Global Dividend Opportunities Fund is a closed ended equity mutual fund launched and managed by Eaton Vance Management. It invests in public equity markets across the globe. The fund seeks to invest in the stocks of companies operating across diversified sectors. It primarily invests in dividend paying value stocks of companies. The fund employs fundamental analysis to create its portfolio. It benchmarks the performance of its portfolio against the MSCI World Index. Eaton Vance Tax-Advantaged Global Dividend Opportunities Fund was formed on April 30, 2004 and is domi",
PESI,Perma-Fix Environmental Service,Industrials,Waste Management,189594208.0,Revenue,-0.10168039582767863,2/5,"(-32,-2,+27,-34,+4)",0.029699716115424435,,-0.13138011194310306,0.0956,"Perma-Fix Environmental Services, Inc., through its subsidiaries, operates as an environmental and technology know-how company in the United States. The company operates in two segments, Treatment and Services. The Treatment segment offers nuclear, low-level radioactive, mixed waste, hazardous and non-hazardous waste treatment, and processing and disposal services through treatment and storage facilities. This segment is also involved in the research and development activities to identify, develop, and implement waste processing techniques for problematic waste streams. The Services segment pr",
SANG,Sangoma Technologies Corporatio,Technology,Software - Infrastructure,116808552.0,Revenue,0.018008047824909612,1/3,"(+13,-2,-4)",0.15002537523679482,,-0.1320173274118852,0.15988,"Sangoma Technologies Corporation, together with its subsidiaries, develops, manufactures, distributes, and supports voice and data connectivity components for software-based communication applications in the United States of America and internationally. The company offers communications platforms comprising pure cloud and hybrid unified communications as a service, and on-premises systems; retail and wholesale SIP trunking, as well as fax as a service; Sangoma TeamHub, a unified communications and collaboration platform for business productivity; Sangoma Meet, a multi-party video conferencing ",
VIRC,Virco Manufacturing Corporation,Consumer Cyclical,"Furnishings, Fixtures & Appliances",95283280.0,Revenue,0.05495249709192729,3/5,"(+21,+25,+16,-1,-25)",0.1879996489125797,,-0.1330471518206524,0.38112999999999997,"Virco Mfg. Corporation engages in the design, production, and distribution of furniture in the United States and Canada. The company offers seating products, including 4-leg chairs, cantilever chairs, mobile task chairs and lab stools, tablet armchairs, steel-frame and floor rockers, series stools, hard plastic seating, folding and upholstered stack chairs, and plastic stack and upholstered ergonomic chairs. It also provides activity, butcher block, folding, office, technology, mobile tables, mobile storage equipment, and student and teacher desks; desks and workstations and instructor media s",
WFCF,"Where Food Comes From, Inc.",Industrials,Specialty Business Services,64049200.0,EPS,0.06399531281508364,3/5,"(+118,-31,+18,+3,-25)",0.1971382961787318,,-0.13314298336364816,0.09098,"Where Food Comes From, Inc., together with its subsidiaries, operates as a third-party food verification company in North America. The company conducts on-site and desk audits to verify claims about livestock, food, other specialty crops, and agricultural and aquaculture products; offers various value-added services, including verification, certification, consulting, and other professional services; and sells hardware and technology solutions. It serves farmers, ranchers, vineyards, wineries, processors, retailers, distributors, trade associations, consumer brands, chefs, and restaurants, as w",
KE,"Kimball Electronics, Inc.",Industrials,Electrical Equipment & Parts,590641536.0,EPS,-0.00859726470119937,2/5,"(+215,-45,+79,-64,-16)",0.13428917825844122,,-0.1428864429596406,0.31093,"Kimball Electronics, Inc. provides electronics, assemblies, and contract manufacturing organization solutions. The company offers electronics manufacturing services, including engineering and supply chain support to customers in the automotive, medical, and industrial end markets, as well as contract manufacturing organization solutions comprising the production of medical disposables and drug delivery services, such as precision molded plastics, cold chain management, and drug integration. It also engages in the production and testing of printed circuit board assemblies; assembly of medical, ",
ACIU,AC Immune SA,Healthcare,Biotechnology,288019200.0,Revenue,-0.031656533888240856,2/3,"(+276,+85,-87)",0.11303691001456917,,-0.14469344390281003,0.13649,"AC Immune SA, a clinical stage biopharmaceutical company, discovers, designs, and develops medicines, and therapeutic and diagnostic products for the prevention and treatment of neurodegenerative diseases associated with protein misfolding. The company's SupraAntigen and Morphomer platforms are designed to generate biologics and small molecules, which selectively interact with misfolded proteins that are common in a range of neurodegenerative diseases. It develops Crenezumab, a humanized, conformation specific monoclonal antibody used to slow Alzheimer's disease (AD) progression; and Semorinem",
JAKK,"JAKKS Pacific, Inc.",Consumer Cyclical,Leisure,250975936.0,Revenue,0.02039605153749413,2/5,"(+20,+28,-11,-3,-17)",0.16657018433377124,,-0.1461741327962771,0.20674,"JAKKS Pacific, Inc. designs, produces, markets, sells, and distributes toys and related products, consumer and electronic products, kids indoor and outdoor furniture, costumes, and sporting goods and home furnishings space products worldwide. The company operates through two segments, Toys/Consumer Products and Costumes. The company offers action figures and accessories, such as licensed characters; toy vehicles; dolls and accessories, including small, large, fashion, and baby dolls based on licenses, as well as infant and pre-school products; private label products; and foot-to-floor ride-on ",
ACIC,American Coastal Insurance Corp,Financial Services,Insurance - Property & Casualty,520988512.0,Revenue,-0.16903771499446874,3/5,"(-73,-3,+19,+12,+13)",-0.020931934880321856,,-0.14810578011414688,0.45979,"American Coastal Insurance Corporation, through its subsidiaries, primarily engages in the commercial and personal property and casualty insurance business in the United States. The company provides structure, content, and liability coverage for standard single-family homeowners, renters, and condominium unit owners. It also offers commercial multi-peril property insurance for residential condominium associations and apartments, as well as coverage to policyholders for loss or damage to buildings, inventory, and equipment caused by fire, wind, hail, water, theft, and vandalism. In addition, th",
SIF,"SIFCO Industries, Inc.",Industrials,Aerospace & Defense,123831728.0,Revenue,-0.056722416579333745,2/5,"(-12,-16,-21,+21,+7)",0.09783276671890184,,-0.1545551832982356,0.43026000000000003,"SIFCO Industries, Inc., together with its subsidiaries, produces and sells forgings and machined components primarily for the aerospace and energy, and defense and commercial space markets in the United States and internationally. The company's processes and services include forging, heat-treating, chemical processing, and machining. It also offers original equipment manufacturer (OEM) and aftermarket components for aircraft and industrial gas turbine engines; steam turbine blades; structural airframe components; aircraft landing gear components; aircraft wheels and brakes; rotating components",
